,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
72,The Five Stairsteps,2.0,1967-06-10,2.0,none,NA,2.0,2.0,73,NA,2.0,2.0,"Oooh, Baby Baby",2.0
73,Wilson Pickett,0.608,1967-06-10,0.6,none,adult standards,11.0,0.0,74,0yY93L0Ligj9McONit3FCI,89.536,4.0,You Can't Stand Alone,0.962
74,The Cyrkle,0.508,1967-06-10,0.428,none,bubblegum pop,2.0,1.0,75,1bmcrUnBHBKNI3R6ycO1Cc,138.029,4.0,We Had A Good Thing Goin',0.677
75,Sonny,0.452,1967-06-10,0.78,Cher,adult standards,8.0,1.0,76,6JgT4lmoHb3mkw8EB7BMY1,136.799,4.0,Plastic Man,0.388
76,Boots Walker,2.0,1967-06-10,2.0,none,NA,2.0,2.0,77,NA,2.0,2.0,They're Here,2.0
77,J.J. Barnes,2.0,1967-06-10,2.0,none,NA,2.0,2.0,78,NA,2.0,2.0,Baby Please Come Back Home,2.0
78,The Choir,0.311,1967-06-10,0.801,none,NA,9.0,1.0,79,1ZUgRUFkCfim2RYhUFr6Jy,81.452,4.0,It's Cold Outside,0.774
79,Blues Magoos,0.213,1967-06-10,0.652,none,classic garage rock,2.0,1.0,80,1BO8bCK5u4isl5RCuPIuKB,139.755,4.0,One By One,0.586
80,Bob Dylan,0.572,1967-06-10,0.593,none,album rock,2.0,1.0,81,6aeOSY6fPsvGTzyXi65pNY,97.475,4.0,Leopard-Skin Pill-Box Hat,0.968
81,Arthur Conley,0.504,1967-06-10,0.67,none,classic soul,7.0,1.0,82,1dmTHJ4VF717OoVN5ohdtl,159.529,4.0,"Shake, Rattle & Roll",0.801
82,The Mojo Men,2.0,1967-06-10,2.0,none,NA,2.0,2.0,83,NA,2.0,2.0,Me About You,2.0
83,Bettye Swann,0.711,1967-06-10,0.492,none,classic soul,3.0,1.0,84,3axZhjWYerBhaovH5MlkTZ,107.917,4.0,Make Me Yours,0.868
84,Joe Tex,0.736,1967-06-10,0.472,none,northern soul,2.0,1.0,85,0SGu9ADkwx5uRjwGv1K987,119.944,4.0,"Woman Like That, Yeah",0.742
85,The American Breed,2.0,1967-06-10,2.0,none,NA,2.0,2.0,86,NA,2.0,2.0,Step Out Of Your Mind,2.0
86,Sergio Mendes,0.602,1967-06-10,0.397,Brasil '66,bossa nova,8.0,1.0,87,6IZ8m8pkmRUiKlxyTq10fQ,128.939,4.0,Night And Day,0.741
87,Jack Jones,0.389,1967-06-10,0.565,none,adult standards,9.0,1.0,88,0hfDyQbnvDdRZJsjtwUegG,112.199,4.0,Now I Know,0.559
88,Sandy Posey,0.557,1967-06-10,0.271,none,brill building pop,10.0,1.0,89,0KHLV5TPrJBlOjBWdFwZYB,134.565,3.0,I Take It Back,0.709
89,Lesley Gore,0.536,1967-06-10,0.635,none,adult standards,0.0,0.0,90,2pIkUCShSXq8LzcGhDa4Jm,130.233,4.0,Summer And Sandy,0.534
90,The Wildweeds,0.496,1967-06-10,0.599,none,NA,2.0,0.0,91,21nOx9SBL8xfp0ZQupphN3,170.326,4.0,No Good To Cry,0.709
91,Perry Como,2.0,1967-06-10,2.0,none,NA,2.0,2.0,92,NA,2.0,2.0,Stop! And Think It Over,2.0
92,"Esther Phillips ""Little Esther""",0.445,1967-06-10,0.237,none,classic soul,1.0,1.0,93,0x4ijFipSxDfNEge0bpkk1,114.782,3.0,Release Me,0.415
93,Brian Hyland,0.607,1967-06-10,0.452,none,adult standards,6.0,1.0,94,3DKUkv9RxYY3807Wetll2a,135.161,4.0,Holiday For Clowns,0.443
94,Brenda,0.432,1967-06-10,0.538,The Tabulations,classic soul,0.0,0.0,95,6WKjczQ3ia0611ZWvhnbGK,109.883,3.0,Who's Lovin' You,0.826
95,Gene Chandler,0.518,1967-06-10,0.619,none,brill building pop,5.0,0.0,96,5MZipr9o15TPy6SZjV87XT,146.411,4.0,To Be A Lover,0.619
96,The Byrds,0.525,1967-06-10,0.637,none,art rock,11.0,0.0,97,6oRNqIZzxNdpYlappmxrGR,130.832,4.0,Have You Seen Her Face,0.793
97,Elmo,2.0,1967-06-10,2.0,Almo,NA,2.0,2.0,98,NA,2.0,2.0,When The Good Sun Shines,2.0
98,Tommy Roe,0.59,1967-06-10,0.746,none,adult standards,7.0,1.0,99,62XxFLGYaamgn1Y5P6MJJF,156.788,4.0,Little Miss Sunshine,0.898
