,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
16,Neil Sedaka,0.373,1960-10-10,0.284,none,adult standards,0.0,0.0,17,6354yHGaPNz3ArQVPXGIXl,105.11,3.0,You Mean Everything To Me,0.591
17,Bill Black's Combo,0.737,1960-10-10,0.611,none,NA,7.0,1.0,18,4eDmOSU6rMzjIim9FsDtHY,157.114,4.0,Don't Be Cruel,0.944
18,The Paradons,0.505,1960-10-10,0.219,none,doo-wop,5.0,1.0,19,3FM1yG6lv8Yy9LGwfWearT,94.551,3.0,Diamonds And Pearls,0.481
19,Brook Benton,0.495,1960-10-10,0.224,none,adult standards,6.0,1.0,20,4rJ4MGfcu977RcweoxwqnJ,67.613,3.0,The Same One,0.763
20,The Everly Brothers,0.522,1960-10-10,0.672,none,adult standards,0.0,1.0,21,5C9ZW69WIoyEGg7QGJaIWI,124.165,4.0,Lucille,0.965
21,Don Costa And His Orchestra And Chorus,2.0,1960-10-10,2.0,none,NA,2.0,2.0,22,NA,2.0,2.0,Never On Sunday,2.0
22,Johnny Burnette,0.507,1960-10-10,0.454,none,adult standards,9.0,1.0,23,3e6DgJHco44VZekE9wz8Wh,75.17,4.0,Dreamin',0.746
23,Ray Charles,0.304,1960-10-10,0.289,none,adult standards,4.0,0.0,24,4hd8wgCh7ZQWRyXNLnwjTD,147.176,3.0,Georgia On My Mind,0.154
24,The Ivy Three,0.736,1960-10-10,0.488,none,NA,0.0,1.0,25,2Jyow3ZKuZzgqjrH6jBLrv,120.966,4.0,Yogi,0.845
25,Little Willie John,0.29,1960-10-10,0.493,none,rhythm and blues,8.0,1.0,26,4YDjNlJUlrwKaSCBtKmHX0,94.413,4.0,Sleep,0.81
26,Danny,0.502,1960-10-10,0.571,The Juniors,brill building pop,1.0,0.0,27,3lYX32DVtgz4jtT8Fe8ZfY,160.967,4.0,Twistin' U.S.A.,0.963
27,Donnie Brooks,0.572,1960-10-10,0.418,none,NA,2.0,1.0,28,12zEAgwHjIQRYNiAAH5UiZ,81.481,4.0,Mission Bell,0.592
28,Marv Johnson,0.735,1960-10-10,0.724,none,motown,10.0,1.0,29,3m9eJU9HVaYRYhFq6ZxcsT,130.355,4.0,(You've Got To) Move Two Mountains,0.96
29,Ike,0.615,1960-10-10,0.479,Tina Turner,brill building pop,7.0,1.0,30,0BEAJe98RE0jJepJYlpPMB,127.04,4.0,A Fool In Love,0.788
30,Bobby Rydell,0.512,1960-10-10,0.64,none,adult standards,9.0,0.0,31,6aTY7Dx6719A0rTsYY7NgK,129.612,4.0,Volare,0.862
31,Neil Sedaka,0.392,1960-10-10,0.579,none,adult standards,10.0,1.0,32,7yLlSCB0KabT0sy0JqRRzU,169.684,4.0,Run Samson Run,0.962
32,Joe Jones,0.719,1960-10-10,0.639,none,NA,8.0,1.0,33,6j4cO3gMhTuG9GTmdUX7op,128.272,1.0,You Talk Too Much,0.727
33,Hank Ballard And The Midnighters,0.491,1960-10-10,0.591,none,doo-wop,0.0,1.0,34,0cJdSg34dnUSxSyFjBf703,78.009,4.0,Finger Poppin' Time,0.686
34,Teresa Brewer,0.436,1960-10-10,0.192,none,adult standards,7.0,1.0,35,3Tc98hJdwVXphVpXZozuWb,123.728,4.0,Anymore,0.647
