,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
28,Bell Biv DeVoe,0.722,1990-07-21,0.777,none,boy band,11.0,0.0,29,3an1aoJKoBXJKoIfdDbVwf,107.804,4.0,Do Me!,0.707
29,After 7,0.733,1990-07-21,0.566,none,funk,8.0,0.0,30,6AgDFWLbbAt2migXMbrhXT,141.94,4.0,Ready Or Not,0.775
30,M.C. Hammer,2.0,1990-07-21,2.0,none,NA,2.0,2.0,31,NA,2.0,2.0,Have You Seen Her,2.0
31,Lightning Seeds,2.0,1990-07-21,2.0,none,NA,2.0,2.0,32,NA,2.0,2.0,Pure,2.0
32,Madonna,0.737,1990-07-21,0.88,none,dance pop,6.0,1.0,33,27QvYgBk0CHOVHthWnkuWt,115.998,4.0,Vogue,0.329
33,Bad English,0.514,1990-07-21,0.603,none,album rock,1.0,0.0,34,4c9pXEaHBDpQT2HnXOUult,99.985,4.0,Possession,0.371
34,Heart,0.291,1990-07-21,0.804,none,album rock,9.0,1.0,35,1YkQGGaaE5Qqes82meBdOi,178.046,4.0,I Didn't Want To Need You,0.483
35,M.C. Hammer,2.0,1990-07-21,2.0,none,NA,2.0,2.0,36,NA,2.0,2.0,U Can't Touch This,2.0
36,Bruce Hornsby,0.539,1990-07-21,0.889,The Range,album rock,7.0,1.0,37,3mGP2PL6LQ1i1GnSozOwZQ,75.09,4.0,Across The River,0.777
37,Aerosmith,0.558,1990-07-21,0.97,none,album rock,2.0,1.0,38,2fcRBvP5G8mlJiTPXnfmE2,126.925,4.0,The Other Side,0.825
38,Wilson Phillips,0.724,1990-07-21,0.471,none,girl group,0.0,1.0,39,1rIy3lkFJnMsTLZpxFmYU8,97.211,4.0,Release Me,0.442
39,Babyface,0.711,1990-07-21,0.804,none,dance pop,4.0,0.0,40,4D288d9iTLDzEEETt5D8y3,99.927,4.0,My Kinda Girl,0.69
40,Stevie B,0.552,1990-07-21,0.817,none,freestyle,6.0,1.0,41,5KGqNFoNJzRAQzJy8gzKqz,200.997,4.0,Love And Emotion,0.911
41,L.A. Guns,0.455,1990-07-21,0.363,none,album rock,6.0,1.0,42,0gTEvnqaTPmrDvzbKZtQuw,61.496,4.0,The Ballad Of Jayne,0.167
42,Linear,0.703,1990-07-21,0.517,none,freestyle,7.0,1.0,43,6zNPPFFrxmhpTQejOn1Wm1,104.833,4.0,Sending All My Love,0.768
43,Digital Underground,0.813,1990-07-21,0.693,none,conscious hip hop,10.0,0.0,44,3OcQkcvTcohs8vO8Rd3sKF,103.508,4.0,The Humpty Dance,0.618
44,Brother Beyond,0.465,1990-07-21,0.886,none,boy band,1.0,1.0,45,4sbdJrXQrjFQ7zPpf8HdRu,185.595,4.0,The Girl I Used To Know,0.954
45,The West Coast Rap All-Stars,2.0,1990-07-21,2.0,none,NA,2.0,2.0,46,NA,2.0,2.0,We're All In the Same Gang,2.0
46,Anita Baker,0.462,1990-07-21,0.596,none,funk,7.0,1.0,47,6i7I92w0Hqy0SXD9wTrPxS,188.181,4.0,Talk To Me,0.388
47,Troop,0.534,1990-07-21,0.7,none,boy band,8.0,0.0,48,4XhrowM5IKGCRrY2HzYBH3,122.609,4.0,All I Do Is Think Of You,0.447
48,Louie Louie,2.0,1990-07-21,2.0,none,NA,2.0,2.0,49,NA,2.0,2.0,Sittin' In The Lap Of Luxury,2.0
49,Kyper,0.808,1990-07-21,0.912,none,NA,7.0,1.0,50,4WqIpnqW9EvBXlT4jJFa0M,125.812,4.0,Tic-Tac-Toe,0.402
50,Danger Danger,0.605,1990-07-21,0.937,none,album rock,2.0,1.0,51,4p4YiROw0qF059Mcstu8rl,126.978,4.0,Bang Bang,0.617
51,Richard Marx,0.425,1990-07-21,0.665,none,album rock,5.0,1.0,52,143aqHqvsyazR7cdJ3kvZE,76.371,4.0,Children Of The Night,0.376
