,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
43,Johnny Cash,0.291,1963-11-30,0.548,none,outlaw country,9.0,1.0,44,20IjsA4PoP8gz6mWySdsmf,154.984,4.0,The Matador,0.596
44,Martha,0.638,1963-11-30,0.63,The Vandellas,brill building pop,0.0,1.0,45,6u3gUOpOWar583e7yxZpHF,172.098,4.0,Quicksand,0.844
45,Joey Powers,0.585,1963-11-30,0.359,none,deep adult standards,4.0,1.0,46,7joZ0ZKsveX7jEhprAIoVa,121.555,4.0,Midnight Mary,0.646
46,Ruby And The Romantics,2.0,1963-11-30,2.0,none,NA,2.0,2.0,47,NA,2.0,2.0,Young Wings Can Fly (Higher Than You Know),2.0
47,Garnet Mimms,0.402,1963-11-30,0.59,The Enchanters,southern soul,2.0,1.0,48,2vyEq0b4Ybic5MLdJujonS,86.443,1.0,Baby Don't You Weep,0.496
48,Bobby Rydell,0.507,1963-11-30,0.549,none,adult standards,3.0,1.0,49,2cBcDL88A6c5IoFWceo7C7,77.682,4.0,Forget Him,0.636
49,Bobby Vinton,0.253,1963-11-30,0.303,none,adult standards,9.0,1.0,50,6Scrggc1xNuIKYWdsftodj,80.146,4.0,There! I've Said It Again,0.308
50,The Secrets,0.6,1963-11-30,0.607,none,NA,8.0,1.0,51,4DVSn9CXSXehYTkHXZl0Sy,144.613,4.0,The Boy Next Door,0.624
51,Trini Lopez,0.687,1963-11-30,0.85,none,adult standards,4.0,1.0,52,6QSbymL2syDQtzKhNvopNC,134.092,4.0,Kansas City,0.758
52,Shirley Ellis,0.517,1963-11-30,0.844,none,northern soul,1.0,1.0,53,0RAJ08NoFTQoxf7OY96zit,132.609,4.0,The Nitty Gritty,0.736
53,Sunny,0.396,1963-11-30,0.362,The Sunliners,classic soul,11.0,1.0,54,2VhF1XumHGHqQhaO7bZEx4,129.909,3.0,Rags To Riches,0.65
54,The Dynamics,2.0,1963-11-30,2.0,none,NA,2.0,2.0,55,NA,2.0,2.0,Misery,2.0
55,Freddie Scott,2.0,1963-11-30,2.0,none,NA,2.0,2.0,56,NA,2.0,2.0,I Got A Woman,2.0
56,Solomon Burke,0.552,1963-11-30,0.499,none,christmas,8.0,1.0,57,1kVbOR5Ko42OolRrTgqhai,96.885,3.0,You're Good For Me,0.799
57,Dean And Jean,0.453,1963-11-30,0.695,none,NA,4.0,1.0,58,1tSk1iVz7FI9BVAY7XRc0T,141.561,4.0,Tra La La La Suzy,0.78
58,Bobby Vee,0.479,1963-11-30,0.388,none,adult standards,7.0,1.0,59,1oB6UQzxeh4E6dLnTjTQnd,126.776,4.0,Yesterday And You (Armen's Theme),0.566
59,The Essex ,2.0,1963-11-30,2.0,Anita Humes,NA,2.0,2.0,60,NA,2.0,2.0,She's Got Everything,2.0
60,The Marvelettes,0.423,1963-11-30,0.771,none,brill building pop,6.0,0.0,61,0N76QYbwzg6WLNNjJiDhgX,136.182,4.0,As Long As I Know He's Mine,0.708
61,Wayne Newton And The Newton Brothers,2.0,1963-11-30,2.0,none,NA,2.0,2.0,62,NA,2.0,2.0,Shirl Girl,2.0
62,The Murmaids,0.64,1963-11-30,0.339,none,brill building pop,3.0,1.0,63,2s45jzEVXjE0Y0Fu6CjG5u,124.0,4.0,Popsicles And Icicles,0.664
63,The Chiffons,0.549,1963-11-30,0.654,none,adult standards,0.0,1.0,64,39woPeTxfi48gt4qJqXIoV,67.143,4.0,I Have A Boyfriend,0.584
64,Dick and DeeDee,2.0,1963-11-30,2.0,none,NA,2.0,2.0,65,NA,2.0,2.0,Turn Around,2.0
65,Vito,0.503,1963-11-30,0.566,The Salutations,doo-wop,9.0,1.0,66,3BFFWyBCeqNXiqLGEWSsFA,147.289,4.0,Unchained Melody,0.862
66,Jerry Butler,0.389,1963-11-30,0.434,none,brill building pop,3.0,1.0,67,1dM6Ev8R0vTtj2QX5pw9Xq,179.025,4.0,Need To Belong,0.684
67,Little Peggy March,2.0,1963-11-30,2.0,none,NA,2.0,2.0,68,NA,2.0,2.0,The Impossible Happened,2.0
68,The David Rockingham Trio,2.0,1963-11-30,2.0,none,NA,2.0,2.0,69,NA,2.0,2.0,Dawn,2.0
69,The Miracles,0.617,1963-11-30,0.725,none,adult standards,11.0,0.0,70,1VjxCSzzRYTpzKkutZWnhv,78.327,4.0,I Gotta Dance To Keep From Crying,0.788
70,Del Shannon,0.683,1963-11-30,0.635,none,adult standards,3.0,1.0,71,4Y58VuD8vlQQrD6dap0wO4,132.145,4.0,Sue's Gotta Be Mine,0.835
71,"Peter, Paul",0.567,1963-11-30,0.222,Mary,american folk revival,8.0,1.0,72,7KQUxj4MdWsLHzWrIMlV3b,127.804,3.0,Stewball,0.546
72,Murry Kellum,0.707,1963-11-30,0.616,none,NA,0.0,1.0,73,2wnVggqXAcvtWSKfa6JkRQ,111.476,4.0,Long Tall Texan,0.97
73,The Kingston Trio,0.627,1963-11-30,0.102,none,american folk revival,2.0,1.0,74,1Uy1yJyKugigHiP4omXQbZ,131.808,4.0,Ally Ally Oxen Free,0.69
74,Betty Everett,0.706,1963-11-30,0.401,none,brill building pop,10.0,0.0,75,0eAvTDkEwjRMdD8gdMqB18,110.261,4.0,You're No Good,0.763
75,Tommy Hunt,2.0,1963-11-30,2.0,none,NA,2.0,2.0,76,NA,2.0,2.0,I Am A Witness,2.0
76,Bobby Darin,0.592,1963-11-30,0.293,none,adult standards,5.0,1.0,77,33dpZRUyyjAvGkS8xDJkkO,105.698,4.0,Be Mad Little Girl,0.794
77,Garnet Mimms,0.57,1963-11-30,0.314,The Enchanters,southern soul,2.0,1.0,78,171cWdP8aG0KMv3OIuNZ49,83.731,3.0,For Your Precious Love,0.395
78,Lou Johnson,2.0,1963-11-30,2.0,none,NA,2.0,2.0,79,NA,2.0,2.0,Reach Out For Me,2.0
79,The Cookies,0.689,1963-11-30,0.713,none,brill building pop,3.0,1.0,80,6NYAr0Lx5iWQj7lDwh6jbO,118.98,4.0,Girls Grow Up Faster Than Boys,0.96
80,Debbie Dovale,2.0,1963-11-30,2.0,none,NA,2.0,2.0,81,NA,2.0,2.0,Hey Lover,2.0
81,Steve Alaimo,2.0,1963-11-30,2.0,none,NA,2.0,2.0,82,NA,2.0,2.0,Gotta Lotta Love,2.0
82,Marty Robbins,0.601,1963-11-30,0.19,none,christmas,4.0,1.0,83,5FPxESsg2xeXqiOphiBHnj,84.941,4.0,Begging To You,0.322
83,The Galens,0.484,1963-11-30,0.646,none,NA,4.0,0.0,84,5OPlCwzUOZkBMomYnCj1vG,136.536,4.0,Baby I Do Love You,0.519
84,The Supremes,0.3,1963-11-30,0.838,none,adult standards,3.0,1.0,85,71Upx7K1I1jInEEJpsFWLw,181.868,4.0,When The Lovelight Starts Shining Through His Eyes,0.694
85,Otis Redding,0.883,1963-11-30,0.464,none,christmas,10.0,1.0,86,1aj4GXfmEYXfdVZohCpNKu,111.548,4.0,Pain In My Heart,0.925
86,The Chad Mitchell Trio,2.0,1963-11-30,2.0,none,NA,2.0,2.0,87,NA,2.0,2.0,The Marvelous Toy,2.0
87,Chuck Jackson,0.574,1963-11-30,0.504,none,classic soul,6.0,1.0,88,4mo62uR6qj3LBIvJ2liE4g,116.848,4.0,Any Other Way,0.537
88,The Raindrops,2.0,1963-11-30,2.0,none,NA,2.0,2.0,89,NA,2.0,2.0,That Boy John,2.0
89,Jay,0.65,1963-11-30,0.673,The Americans,adult standards,4.0,1.0,90,48Ji4tkYnrCT44PYlkyQrk,150.25,4.0,Come Dance With Me,0.93
90,Jack Nitzsche,2.0,1963-11-30,2.0,none,NA,2.0,2.0,91,NA,2.0,2.0,Rumble,2.0
