,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
80,Scorpions,0.349,1992-02-22,0.448,none,album rock,1.0,1.0,81,1bKQ48M9onID2kbSpRy8kK,107.833,4.0,Send Me An Angel,0.187
81,Tracie Spencer,0.594,1992-02-22,0.521,none,new jack swing,0.0,1.0,82,71fcC7BuScQCY40HIiMyal,167.569,4.0,Tender Kisses,0.789
82,Jody Watley,0.727,1992-02-22,0.79,none,disco,11.0,0.0,83,4N7KnkkvofAilb3abXxue3,104.105,4.0,I Want You,0.839
83,Clubland,0.796,1992-02-22,0.688,none,NA,7.0,0.0,84,25tq1GAZcbFEfJLex2mZSb,119.768,4.0,Hold On (Tighter To Love),0.573
84,Stacy Earl (,0.796,1992-02-22,0.676,The Wild Pair),NA,9.0,1.0,85,5AIrX5VmBGq4IUs1sL9tuP,123.306,4.0,Romeo & Juliet,0.896
85,Cher,0.605,1992-02-22,0.737,none,dance pop,9.0,0.0,86,53gICBFEg4uf1XVuWJOyKv,113.456,4.0,Save Up All Your Tears,0.372
86,Motley Crue,0.403,1992-02-22,0.777,none,album rock,5.0,1.0,87,4zXvB4MoQD8onk0NCZbeHG,76.329,4.0,Home Sweet Home,0.149
87,Marky Mark,0.887,1992-02-22,0.715,The Funky Bunch,NA,1.0,1.0,88,0mmx6q9bGJfLHylvOlMtDZ,102.814,4.0,I Need Money,0.89
88,Rhythm Syndicate,2.0,1992-02-22,2.0,none,NA,2.0,2.0,89,NA,2.0,2.0,Blinded By Love,2.0
89,Voyce,0.69,1992-02-22,0.942,none,NA,1.0,0.0,90,1yJXPIBKWICGZOP62KKOTe,120.533,4.0,Within My Heart,0.575
90,Erin Cruise,2.0,1992-02-22,2.0,none,NA,2.0,2.0,91,NA,2.0,2.0,Cold Shower,2.0
91,MC Luscious,2.0,1992-02-22,2.0,none,NA,2.0,2.0,92,NA,2.0,2.0,Boom! I Got Your Boyfriend,2.0
92,Big Audio,0.791,1992-02-22,0.768,none,dance rock,9.0,1.0,93,4gTMIyJJlSuB5BOhbMri6B,124.077,4.0,The Globe,0.722
93,Cypress Hill,2.0,1992-02-22,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,How I Could Just Kill A Man/The Phuncky Feel One,2.0
94,Tony Terry,0.535,1992-02-22,0.644,none,new jack swing,7.0,1.0,95,36VqMzrUe5lAWgfVwaLECE,154.062,4.0,Everlasting Love,0.629
95,Nia Peeples,0.753,1992-02-22,0.628,none,NA,0.0,0.0,96,3pFC5u4BYOV8iJHnr36RpO,110.516,4.0,Street Of Dreams,0.94
96,Nia Peeples,2.0,1992-02-22,2.0,none,NA,2.0,2.0,97,NA,2.0,2.0,Kissing The Wind,2.0
97,TLC,0.674,1992-02-22,0.707,none,atl hip hop,10.0,0.0,98,5kVSEpbyuLIVuPM1i2KivC,104.854,4.0,Ain't 2 Proud 2 Beg,0.712
98,Eric B.,0.78,1992-02-22,0.902,Rakim,alternative hip hop,8.0,1.0,99,4LXsPdBcHAuttD9mKyhA8a,115.61,4.0,Juice (Know The Ledge),0.85
99,Vanessa Williams,0.521,1992-02-22,0.26,none,adult standards,3.0,1.0,100,7okbmgA8lRBGl5limZ7LFM,96.02,4.0,The Comfort Zone,0.219
