,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
44,Gladys Knight And The Pips,0.33,1961-06-12,0.155,none,brill building pop,0.0,1.0,45,0vzWMMvfUfIZj7fAsBfXkc,168.222,3.0,Every Beat Of My Heart,0.241
45,Steve Lawrence,0.317,1961-06-12,0.262,none,adult standards,0.0,1.0,46,5qK6C70zymTCGe6vmqxofV,89.941,4.0,Portrait Of My Love,0.29
46,Bobby Rydell,0.486,1961-06-12,0.832,none,adult standards,8.0,1.0,47,7K5CKprjeXQTbe1tw4eAOh,177.209,4.0,That Old Black Magic,0.714
47,Elvis Presley With The Jordanaires,2.0,1961-06-12,2.0,none,NA,2.0,2.0,48,NA,2.0,2.0,Wild In The Country,2.0
48,Linda Scott,0.49,1961-06-12,0.498,none,NA,9.0,1.0,49,3WYhkNYK5opOjN6i9cxKDt,181.495,4.0,I've Told Every Little Star,0.603
49,The Everly Brothers,0.528,1961-06-12,0.575,none,adult standards,10.0,1.0,50,0bq0y219Yxio1hDSk1q7lk,116.501,4.0,Stick With Me Baby,0.887
50,Matt Monro,0.616,1961-06-12,0.185,none,adult standards,5.0,1.0,51,34bgq80JYegTuxWouTaq6p,130.849,4.0,My Kind Of Girl,0.413
51,Gogi Grant,0.528,1961-06-12,0.263,none,deep adult standards,11.0,1.0,52,2VqsUEpRPvgiiBdsBuQrJz,138.437,3.0,The Wayward Wind,0.569
52,Marty Robbins,2.0,1961-06-12,2.0,none,NA,2.0,2.0,53,NA,2.0,2.0,Jimmy Martinez,2.0
53,Jorgen Ingmann,0.663,1961-06-12,0.513,His Guitar,dansktop,9.0,1.0,54,2aSWWcr0Z3C7UWGJ37jH6H,91.22,4.0,Anna,0.716
54,James Brown And The Famous Flames,0.635,1961-06-12,0.196,none,funk,0.0,1.0,55,4IAm7LWVzBLdMFHeLuJaR8,98.088,4.0,I Don't Mind,0.638
55,Brenda Lee,0.563,1961-06-12,0.153,none,adult standards,11.0,1.0,56,6sEzDVlcfYn2akvtzUitrb,92.487,3.0,You Can Depend On Me,0.335
56,Carla Thomas,0.244,1961-06-12,0.346,none,classic soul,0.0,1.0,57,5RmFLhiJu0U2m28BeFC8Jy,185.453,3.0,A Love Of My Own,0.435
57,Freddy Cannon,0.344,1961-06-12,0.967,none,brill building pop,5.0,0.0,58,046Ob1UgXlcBBlJLmhfIpw,117.496,4.0,Buzz Buzz A-Diddle-It,0.791
58,Adam Wade,0.473,1961-06-12,0.463,none,deep adult standards,11.0,1.0,59,0XkuWDNnWDOZbGlZFGWMLO,114.324,4.0,Take Good Care Of Her,0.41
59,The McGuire Sisters,0.454,1961-06-12,0.353,none,adult standards,11.0,1.0,60,2Oy8RjlzGSZuNtmnqTHQq2,124.759,4.0,Just For Old Time's Sake,0.347
60,Roy Drusky,0.531,1961-06-12,0.271,none,country gospel,0.0,1.0,61,7yQttsqzo0g6RJbgYUElxJ,96.555,3.0,Three Hearts In A Tangle,0.377
61,Jeanette (Baby) Washington,2.0,1961-06-12,2.0,none,NA,2.0,2.0,62,NA,2.0,2.0,Nobody Cares (about me),2.0
62,Bobby Vee,0.594,1961-06-12,0.635,none,adult standards,9.0,1.0,63,2RyjckhJBJcYp4Q0NQDou0,96.239,4.0,How Many Tears,0.969
63,Sam Cooke,0.469,1961-06-12,0.393,none,adult standards,7.0,1.0,64,6VuO6xcpSeeLfqBo4ePbkw,120.066,4.0,Cupid,0.601
64,The Drifters,0.722,1961-06-12,0.469,none,adult standards,10.0,1.0,65,1vbmdeXAV4fXR12I5FR5tD,113.026,4.0,Please Stay,0.719
65,Les Paul And Mary Ford,0.406,1961-06-12,0.537,none,NA,7.0,1.0,66,5NtfIcgjY7AyBQTx21FgZX,170.907,4.0,Jura (I Swear I Love You),0.847
66,The Velvets featuring Virgil Johnson,2.0,1961-06-12,2.0,none,NA,2.0,2.0,67,NA,2.0,2.0,Tonight (Could Be The Night),2.0
67,Patsy Cline,0.54,1961-06-12,0.0635,none,adult standards,10.0,1.0,68,21mFXNIvNkAz6ztV7EW7Du,111.553,4.0,I Fall To Pieces,0.523
68,Slim Harpo,0.505,1961-06-12,0.551,none,acoustic blues,7.0,1.0,69,6ajiKxhJVW5Xbw8zmGrPJ3,114.355,3.0,Rainin' In My Heart,0.799
69,Del Shannon,0.44,1961-06-12,0.719,none,adult standards,11.0,1.0,70,0Eok7UwcfOhuNxBNnJzeHY,79.99,4.0,Hats Off To Larry,0.635
70,The Castells,0.567,1961-06-12,0.455,none,NA,0.0,1.0,71,4vmoa09Li5CARmk5voKXTt,110.538,4.0,Sacred,0.577
71,Jackie Wilson,0.538,1961-06-12,0.812,none,adult standards,7.0,0.0,72,4jrKFHE30YVU8JrvzAuNRE,80.406,4.0,I'm Comin' On On Back To You,0.877
72,Johnny Burnette,0.537,1961-06-12,0.276,none,adult standards,4.0,1.0,73,4AbV3QiDq9ESX3f5IiouAO,111.928,4.0,Big Big World,0.593
73,Floyd Cramer,0.575,1961-06-12,0.451,none,christmas,2.0,1.0,74,0WnESCgrJ4XBxlsnHMECtl,173.573,4.0,San Antonio Rose,0.972
74,Chris Kenner,0.577,1961-06-12,0.544,none,louisiana blues,5.0,1.0,75,3L1hW52J69eKF9xYP5N0Te,143.914,4.0,"I Like It Like That, Part 1",0.813
75,The Dukays,2.0,1961-06-12,2.0,none,NA,2.0,2.0,76,NA,2.0,2.0,The Girl's A Devil,2.0
76,Bill Black's Combo,0.746,1961-06-12,0.955,none,NA,5.0,1.0,77,7KINnXORWnM4NeNwrEqlTH,97.593,4.0,Ole Buttermilk Sky,0.962
77,Jimmy Reed,0.774,1961-06-12,0.442,none,blues,9.0,1.0,78,4qrrz2Pd8hMpPyIKSscyNs,78.099,4.0,Big Boss Man,0.885
78,Lawrence Welk And His Orchestra,2.0,1961-06-12,2.0,none,NA,2.0,2.0,79,NA,2.0,2.0,Yellow Bird,2.0
79,Jackie Wilson,2.0,1961-06-12,2.0,none,NA,2.0,2.0,80,NA,2.0,2.0,Lonely Life,2.0
80,Teresa Brewer,0.671,1961-06-12,0.393,none,adult standards,11.0,1.0,81,5C0W3pVo4NhIORE5fKuMzi,107.418,4.0,Milord,0.721
81,Wanda Jackson,0.425,1961-06-12,0.291,none,rock-and-roll,7.0,1.0,82,1FAtkmz8kFmbq4VmOf79fb,114.574,4.0,Right Or Wrong,0.393
82,Etta James,0.414,1961-06-12,0.117,none,adult standards,1.0,1.0,83,5vbDpg7ygVgYX0e2IwHkp4,80.316,3.0,Fool That I Am,0.244
83,Bobby Darin,0.517,1961-06-12,0.552,none,adult standards,4.0,0.0,84,7GBCm4e8Q2liVn7EPjv5QI,108.149,4.0,Nature Boy,0.595
84,The Marcels,0.55,1961-06-12,0.847,none,brill building pop,10.0,1.0,85,6HdhIt3JLIPUJDUU9yuXdk,125.892,4.0,Summertime,0.89
85,The Delacardos,0.501,1961-06-12,0.658,none,NA,5.0,0.0,86,5E6QQJtDo0OxIavTNdQYka,133.868,4.0,Hold Back The Tears,0.928
86,Teddy Vann,2.0,1961-06-12,2.0,none,NA,2.0,2.0,87,NA,2.0,2.0,The Lonely Crowd,2.0
87,Johnny Crawford,0.727,1961-06-12,0.352,none,NA,6.0,1.0,88,1vHK496r8mzXkvDiCeKw4m,110.151,4.0,Daydreams,0.695
88,The New Yorkers,0.577,1961-06-12,0.874,none,NA,7.0,1.0,89,2hQGSyxrGKGlvCNDCFhy9d,140.132,4.0,Miss Fine,0.885
89,Freddy King,2.0,1961-06-12,2.0,none,NA,2.0,2.0,90,NA,2.0,2.0,Lonesome Whistle Blues,2.0
90,Ferrante,2.0,1961-06-12,2.0,Teicher,NA,2.0,2.0,91,NA,2.0,2.0,"(Theme From) ""Goodbye Again""",2.0
91,Bobby Parker,0.526,1961-06-12,0.663,none,NA,9.0,1.0,92,1uhm03Mco8BvXcucnLRtGA,97.397,4.0,Watch Your Step,0.669
92,Little Willie John,0.699,1961-06-12,0.373,none,rhythm and blues,0.0,1.0,93,2QgRceE7yUSn82yLDAA3ZS,134.923,4.0,(I've Got) Spring Fever,0.73
93,Patti Page,2.0,1961-06-12,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,Mom And Dad's Waltz,2.0
94,The Echoes,2.0,1961-06-12,2.0,none,NA,2.0,2.0,95,NA,2.0,2.0,Sad Eyes (Don't You Cry),2.0
95,Duane Eddy,2.0,1961-06-12,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Ring Of Fire,2.0
96,Frankie Calen,0.583,1961-06-12,0.528,none,NA,7.0,1.0,97,3Aq3KkxoTxcTApZASmfMsk,97.049,4.0,Joanie,0.629
97,The String-A-Longs,0.767,1961-06-12,0.444,none,surf music,6.0,1.0,98,2PCWRMPrG9HE00RrQcBQog,120.955,4.0,Should I,0.943
98,Billy Vaughn And His Orchestra,2.0,1961-06-12,2.0,none,NA,2.0,2.0,99,NA,2.0,2.0,Blue Tomorrow,2.0
99,Neil Scott,2.0,1961-06-12,2.0,none,NA,2.0,2.0,100,NA,2.0,2.0,Bobby,2.0
0,U.S. Bonds,0.463,1961-06-26,0.831,none,rhythm and blues,0.0,0.0,1,7aHn8rGeEGkDkQiUV0DpW1,164.964,4.0,Quarter To Three,0.898
1,Dee Clark,0.381,1961-06-26,0.719,none,brill building pop,7.0,1.0,2,6CqTD9nWwf8R1yPVkIVdF5,114.086,1.0,Raindrops,0.563
2,Pat Boone,0.616,1961-06-26,0.728,none,adult standards,5.0,0.0,3,3JhwxN5fPtpWh8O4qCBjYO,139.428,4.0,Moody River,0.685
3,Bobby Lewis,0.569,1961-06-26,0.722,none,NA,0.0,1.0,4,79s3pSe1u6ggQBEwVPm58Z,142.736,4.0,Tossin' And Turnin',0.965
4,Ricky Nelson,0.741,1961-06-26,0.363,none,adult standards,2.0,1.0,5,2jc4wyf3ys0zKCpxHRjEYx,123.263,4.0,Travelin' Man,0.859
5,Adam Wade,0.737,1961-06-26,0.283,none,deep adult standards,1.0,1.0,6,4ECyERuKQUKEhtQGpoKKwi,124.07,4.0,The Writing On The Wall,0.747
6,Brook Benton,0.688,1961-06-26,0.394,none,adult standards,5.0,1.0,7,5BcvWNz31Bw2Ss1RrXoKN3,134.643,4.0,The Boll Weevil Song,0.842
7,Pips,0.33,1961-06-26,0.155,none,brill building pop,0.0,1.0,8,0vzWMMvfUfIZj7fAsBfXkc,168.222,3.0,Every Beat Of My Heart,0.241
8,Little Caesar and The Romans,0.48,1961-06-26,0.403,none,doo-wop,7.0,1.0,9,6o3R69ldWuqUIQzSHKlu2I,104.297,3.0,Those Oldies But Goodies (Remind Me Of You),0.731
9,Ben E. King,0.65,1961-06-26,0.306,none,adult standards,9.0,1.0,10,3SdTKo2uVsxFblQjpScoHy,118.068,4.0,Stand By Me,0.605
10,Arthur Lyman Group,2.0,1961-06-26,2.0,none,NA,2.0,2.0,11,NA,2.0,2.0,Yellow Bird,2.0
11,Clarence Henry,0.728,1961-06-26,0.433,none,doo-wop,10.0,1.0,12,50l67uDFLIW3d9C5QCf4Kr,112.216,4.0,You Always Hurt The One You Love,0.541
12,Paul Anka,0.584,1961-06-26,0.489,none,adult standards,8.0,1.0,13,7hicCfvTRlRjkrHYim5Gp4,132.891,4.0,Dance On Little Girl,0.896
13,Roy Orbison,0.572,1961-06-26,0.392,none,adult standards,9.0,1.0,14,6sbj89WozjblBMa5u41orw,128.255,3.0,Running Scared,0.381
14,Elvis Presley,0.502,1961-06-26,0.68,none,christmas,5.0,1.0,15,42X4AMue61nbWRF7VGIbSz,91.813,4.0,I Feel So Bad,0.937
15,Ricky Nelson,0.559,1961-06-26,0.78,none,adult standards,9.0,1.0,16,0IMS1Za69G3KHMX4liB2Nr,98.661,4.0,Hello Mary Lou,0.964
16,The Regents,0.242,1961-06-26,0.556,none,doo-wop,5.0,1.0,17,5cb34JlKtNANJUaYefCFfv,163.339,4.0,Barbara-Ann,0.653
17,Del Shannon,0.44,1961-06-26,0.719,none,adult standards,11.0,1.0,18,0Eok7UwcfOhuNxBNnJzeHY,79.99,4.0,Hats Off To Larry,0.635
18,Floyd Cramer,0.575,1961-06-26,0.451,none,christmas,2.0,1.0,19,0WnESCgrJ4XBxlsnHMECtl,173.573,4.0,San Antonio Rose,0.972
19,The Belmonts,0.341,1961-06-26,0.572,none,doo-wop,5.0,1.0,20,7mogqg1O2pjRnQ85E5phHt,80.339,4.0,Tell Me Why,0.761
20,Faron Young,0.62,1961-06-26,0.406,none,country gospel,0.0,1.0,21,4dim8F8t01qimHOmr6S3Gd,101.489,4.0,Hello Walls,0.695
21,The Cleftones,0.519,1961-06-26,0.396,none,doo-wop,8.0,1.0,22,5XoYj1BbiLSzBjhPoMv09C,148.534,4.0,Heart And Soul,0.942
22,The Marathons,0.593,1961-06-26,0.583,none,NA,2.0,1.0,23,5yL4zWTjLh3zJMXpU8hM1b,118.76,4.0,Peanut Butter,0.915
23,Joe Barry,0.58,1961-06-26,0.625,none,swamp pop,6.0,1.0,24,0gddkcPuRHzFWvk2qwzrlc,137.929,3.0,I'm A Fool To Care,0.893
24,The Edsels,0.609,1961-06-26,0.709,none,doo-wop,1.0,1.0,25,3MfO2eMTwf5LLyMqjwGXLl,122.465,4.0,Rama Lama Ding Dong,0.949
25,Elvis Presley With The Jordanaires,2.0,1961-06-26,2.0,none,NA,2.0,2.0,26,NA,2.0,2.0,Wild In The Country,2.0
26,The Everly Brothers,0.29,1961-06-26,0.568,none,adult standards,2.0,1.0,27,0jjPYKq66QDiu9Ydl3Gumq,138.893,4.0,Temptation,0.532
27,Fats Domino,0.78,1961-06-26,0.551,none,adult standards,5.0,1.0,28,5HWQEMf27wOTGRD8Q8pihz,118.467,4.0,It Keeps Rainin',0.972
28,The Coasters,0.869,1961-06-26,0.322,none,adult standards,10.0,1.0,29,2zXOV0ot7bh5P9d1bxZcu7,116.196,4.0,Little Egypt (Ying-Yang),0.876
29,The Velvets featuring Virgil Johnson,2.0,1961-06-26,2.0,none,NA,2.0,2.0,30,NA,2.0,2.0,Tonight (Could Be The Night),2.0
30,Brenda Lee,0.691,1961-06-26,0.618,none,adult standards,6.0,1.0,31,2amlWbDFBNfQyoHy7mIMnZ,126.533,4.0,Dum Dum,0.682
31,Jackie Wilson,0.538,1961-06-26,0.812,none,adult standards,7.0,0.0,32,4jrKFHE30YVU8JrvzAuNRE,80.406,4.0,I'm Comin' On On Back To You,0.877
