,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
2,Norman Greenbaum,0.601,1970-04-18,0.643,none,classic rock,2.0,1.0,3,0Y2SrByf4G3kbq2nBEHQRn,128.262,4.0,Spirit In The Sky,0.552
3,John Ono Lennon,0.624,1970-04-18,0.931,none,album rock,11.0,0.0,4,2E9wKgL8NN7Tvydqcjoh7v,119.887,4.0,Instant Karma (We All Shine On),0.14
4,Edison Lighthouse,0.565,1970-04-18,0.668,none,bubblegum pop,9.0,1.0,5,6i1pTt7tsEmn0KTboxWZSV,117.742,4.0,Love Grows (Where My Rosemary Goes),0.637
5,Simon,0.149,1970-04-18,0.206,Garfunkel,folk,3.0,1.0,6,6l8EbYRtQMgKOyc1gcDHF9,79.764,4.0,Bridge Over Troubled Water,0.264
6,Badfinger,0.616,1970-04-18,0.629,none,album rock,8.0,1.0,7,0wb21I1NV5uVUolRXIqlJF,94.004,4.0,Come And Get It,0.606
7,The Friends Of Distinction,0.525,1970-04-18,0.433,none,classic soul,9.0,1.0,8,4uW80X0ObmZ5YV3zeXU2Dm,96.453,4.0,Love Or Let Me Be Lonely,0.462
8,The Guess Who,2.0,1970-04-18,2.0,none,NA,2.0,2.0,9,NA,2.0,2.0,American Woman/No Sugar Tonight,2.0
9,The Supremes,0.535,1970-04-18,0.565,none,adult standards,10.0,1.0,10,2sHahlW8ib7C7GkuV39tKR,120.146,4.0,Up The Ladder To The Roof,0.673
10,Bobby Sherman,0.539,1970-04-18,0.386,none,bubblegum pop,4.0,1.0,11,4Ht8wlFBxdNiQQSdWTBOik,142.823,4.0,"Easy Come, Easy Go",0.755
11,The Originals,0.236,1970-04-18,0.724,none,classic soul,5.0,0.0,12,0hpIRQCG6mf4RApr0SDuDP,174.195,3.0,The Bells,0.494
12,Frijid Pink,0.315,1970-04-18,0.776,none,psychedelic blues-rock,9.0,1.0,13,6IjvCFBNprUHhlamLey2Tb,114.49,4.0,House Of The Rising Sun,0.212
13,The Jaggerz,0.822,1970-04-18,0.7,none,bubblegum pop,9.0,1.0,14,0s1PceKn7sF0Pc8bsnDN1t,120.376,4.0,The Rapper,0.961
14,Kenny Rogers,0.44,1970-04-18,0.338,The First Edition,NA,9.0,1.0,15,4m9zF5OiikfhWTjcXTHAJx,93.62,4.0,Something's Burning,0.384
15,Tyrone Davis,0.563,1970-04-18,0.655,none,chicago soul,6.0,1.0,16,5o3qMny3Ym8O512RKrNoLw,117.794,4.0,Turn Back The Hands Of Time,0.866
16,"Crosby, Stills, Nash",0.458,1970-04-18,0.539,Young,album rock,4.0,0.0,17,2iqKVzMZpyUVPwxIVaQkhm,118.928,4.0,Woodstock,0.56
17,The Marmalade,0.505,1970-04-18,0.626,none,NA,7.0,1.0,18,6rfD32x69f5xbUj5wnRMmi,94.669,4.0,Reflections Of My Life,0.407
18,Chairman Of The Board,2.0,1970-04-18,2.0,none,NA,2.0,2.0,19,NA,2.0,2.0,Give Me Just A Little More Time,2.0
19,Michael Parks,0.605,1970-04-18,0.263,none,NA,2.0,1.0,20,7qHGRefOGiaPqrG4IEckcv,85.112,4.0,Long Lonesome Highway,0.343
20,Santana,0.704,1970-04-18,0.528,none,blues-rock,5.0,1.0,21,5tmrnhMxx39jnu3kjopMdP,117.472,4.0,Evil Ways,0.73
21,Three Dog Night,0.46,1970-04-18,0.498,none,album rock,5.0,1.0,22,5RiLHDGPrVvAEtpvICiqYM,101.419,4.0,Celebrate,0.831
22,Little Sister,2.0,1970-04-18,2.0,none,NA,2.0,2.0,23,NA,2.0,2.0,You're The One-Part II,2.0
23,Jack Blanchard,0.711,1970-04-18,0.819,Misty Morgan,NA,0.0,1.0,24,4xSrLrL3N7dDenrJ4cplzw,130.224,4.0,Tennessee Bird Walk,0.88
24,Neil Diamond,0.498,1970-04-18,0.61,none,adult standards,0.0,1.0,25,1qy5SpKS8o90FvrgQYUhM2,135.421,4.0,Shilo,0.501
25,Aretha Franklin,2.0,1970-04-18,2.0,none,NA,2.0,2.0,26,NA,2.0,2.0,Call Me/Son Of A Preacher Man,2.0
26,The Hollies,0.319,1970-04-18,0.275,none,adult standards,7.0,1.0,27,6f5sSC3ORfpUMYtE4J06VW,75.754,4.0,"He Ain't Heavy, He's My Brother",0.253
27,Bobbi Martin,0.699,1970-04-18,0.359,none,NA,0.0,1.0,28,0mI3I8bE8cvL5qhgg9bBmA,114.977,4.0,For The Love Of Him,0.427
28,Jr. Walker,0.61,1970-04-18,0.689,The All Stars,brill building pop,1.0,1.0,29,2dlVeyhP1kM1xdfJGN6gpG,113.482,4.0,Gotta Hold On To This Feeling,0.863
29,Gladys Knight And The Pips,0.729,1970-04-18,0.878,none,adult standards,10.0,0.0,30,1nnzQEn5dc5IXfEiHZhmRB,104.245,4.0,You Need Love Like I Do (Don't You),0.832
30,Brook Benton,2.0,1970-04-18,2.0,none,NA,2.0,2.0,31,NA,2.0,2.0,Rainy Night In Georgia/Rubberneckin',2.0
31,The Ides Of March,0.474,1970-04-18,0.734,none,NA,10.0,0.0,32,6hnyQ0YpiO35rutiLLHLmr,101.751,4.0,Vehicle,0.926
32,Rare Earth,0.619,1970-04-18,0.833,none,blues-rock,2.0,0.0,33,6s908FOHbvhdyTJLPoqxPg,136.783,4.0,Get Ready,0.963
33,B.J. Thomas,0.417,1970-04-18,0.484,none,adult standards,5.0,1.0,34,184oLWuOMlV5GikWtOdzUh,82.149,4.0,Everybody's Out Of Town,0.651
34,George Baker Selection,0.702,1970-04-18,0.736,none,NA,7.0,1.0,35,2RWMaxTOvjadKecWquqq09,103.447,4.0,Little Green Bag,0.867
35,Bobbie Gentry,0.427,1970-04-18,0.338,Glen Campbell,nashville sound,3.0,1.0,36,3FUGhktHS6iEAReiDwXuqm,95.133,4.0,All I Have To Do Is Dream,0.603
36,Ray Stevens,0.37,1970-04-18,0.378,none,bubblegum pop,5.0,1.0,37,3rrrMhc76FDnS4N7wu2KfH,112.159,4.0,Everything Is Beautiful,0.722
37,Simon,0.755,1970-04-18,0.876,Garfunkel,folk,0.0,1.0,38,6QhXQOpyYvbpdbyjgAqKdY,102.762,4.0,Cecilia,0.954
38,Rufus Thomas,0.731,1970-04-18,0.528,none,classic soul,1.0,0.0,39,5lxw9o6P1cYDoSXPygM0q3,85.039,4.0,Do The Funky Chicken,0.656
39,The Moments,0.472,1970-04-18,0.339,none,classic soul,2.0,1.0,40,2gImbBWvXQWQ9ZDSQUWvNI,141.357,4.0,Love On A Two-Way Street,0.242
40,Chicago,0.641,1970-04-18,0.697,none,adult standards,3.0,1.0,41,7k0UY4Kabh7SUHXowyfKj7,125.0,4.0,Make Me Smile,0.781
41,Marty Robbins,0.429,1970-04-18,0.317,none,christmas,0.0,1.0,42,7K40sZ0ZV6vGjzSso2nFyr,102.109,3.0,"My Woman, My Woman, My Wife",0.302
42,Van Morrison,0.656,1970-04-18,0.594,none,classic rock,9.0,1.0,43,340k3JIT2OD06pNNpH38KW,98.356,4.0,Come Running,0.778
43,Vincent Bell,2.0,1970-04-18,2.0,none,NA,2.0,2.0,44,NA,2.0,2.0,Airport Love Theme (Gwen And Vern),2.0
